card_id	review_th	delta_t	rating	i	r_history	t_history	y	p
8459.0	30737.0	44.0	1.0	4.0	4,4,4	0,3,10	0.0	0.9984815120697021
8844.0	30738.0	26.0	1.0	3.0	4,4	0,5	0.0	0.9829498529434204
8718.0	30739.0	36.0	1.0	3.0	1,4	0,8	0.0	0.784943699836731
8843.0	30740.0	26.0	1.0	3.0	1,4	0,5	0.0	0.7435919046401978
8833.0	30741.0	26.0	4.0	3.0	4,4	0,5	1.0	0.9829498529434204
8318.0	30742.0	50.0	1.0	4.0	4,4,4	0,4,11	0.0	0.9998999834060669
8468.0	30743.0	44.0	1.0	4.0	1,4,4	0,3,10	0.0	0.8567511439323425
8539.0	30745.0	35.0	1.0	6.0	1,1,1,4,4	0,4,2,3,9	0.0	0.8586539030075073
8463.0	30746.0	44.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984815120697021
8690.0	30748.0	35.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974691271781921
8462.0	30749.0	44.0	1.0	4.0	4,4,4	0,3,10	0.0	0.9984815120697021
8676.0	30750.0	36.0	4.0	5.0	4,1,4,4	0,4,2,8	1.0	0.8297291994094849
8307.0	30751.0	36.0	4.0	6.0	1,4,1,4,4	0,5,16,2,8	1.0	0.8297915458679199
8316.0	30752.0	48.0	4.0	4.0	4,4,4	0,4,13	1.0	0.9998999834060669
8522.0	30753.0	41.0	4.0	4.0	1,4,4	0,3,10	1.0	0.8581991791725159
8391.0	30754.0	47.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990937113761902
8450.0	30756.0	44.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990972876548767
8739.0	30757.0	8.0	4.0	4.0	4,4,1	0,6,28	1.0	0.6710026264190674
8303.0	30758.0	8.0	4.0	8.0	1,4,1,4,1,4,1	0,5,14,2,6,4,28	1.0	0.668082594871521
8449.0	30759.0	8.0	1.0	8.0	4,1,4,4,1,4,1	0,3,2,5,17,2,21	0.0	0.670194685459137
8423.0	30760.0	44.0	4.0	4.0	4,4,4	0,3,12	1.0	0.999460756778717
8592.0	30762.0	8.0	4.0	6.0	1,1,4,4,1	0,4,2,5,33	1.0	0.6693880558013916
8836.0	30763.0	8.0	1.0	5.0	1,1,1,1	0,4,1,18	0.0	0.6687144637107849
8764.0	30764.0	8.0	4.0	6.0	1,1,1,4,1	0,3,2,2,21	1.0	0.6684100031852722
8694.0	30799.0	26.0	1.0	9.0	4,1,1,1,1,1,1,4	0,5,2,4,3,2,2,3	0.0	0.7145542502403259
7910.0	30800.0	36.0	4.0	8.0	4,1,4,1,4,1,4	0,5,2,6,2,6,5	1.0	0.7487265467643738
8193.0	30801.0	36.0	1.0	5.0	4,4,1,4	0,4,12,5	0.0	0.7495238780975342
7874.0	30802.0	53.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9973970055580139
8283.0	30803.0	41.0	4.0	5.0	1,1,4,4	0,3,2,6	1.0	0.7950947284698486
8621.0	30804.0	36.0	1.0	5.0	1,1,4,4	0,6,2,6	0.0	0.7985901236534119
7888.0	30805.0	36.0	4.0	6.0	4,4,1,4,4	0,5,15,2,6	1.0	0.7980541586875916
8792.0	30806.0	31.0	1.0	3.0	4,4	0,4	0.0	0.9688595533370972
7950.0	30807.0	48.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974166750907898
8790.0	30808.0	31.0	4.0	3.0	4,4	0,4	1.0	0.9688595533370972
8771.0	30809.0	26.0	4.0	5.0	1,1,1,4	0,5,2,3	1.0	0.7176589965820312
7952.0	30810.0	40.0	4.0	6.0	4,4,1,4,4	0,3,8,2,7	1.0	0.8122009038925171
8796.0	30811.0	31.0	1.0	3.0	4,4	0,4	0.0	0.9688595533370972
7966.0	30812.0	47.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974206686019897
8216.0	30813.0	42.0	1.0	6.0	1,1,1,4,4	0,3,2,2,7	0.0	0.810555636882782
7916.0	30814.0	49.0	4.0	4.0	4,4,4	0,3,10	1.0	0.998470664024353
8713.0	30815.0	35.0	1.0	5.0	1,1,4,4	0,4,2,5	0.0	0.7802383303642273
8748.0	30816.0	36.0	1.0	3.0	4,4	0,6	0.0	0.9902877807617188
8746.0	30817.0	36.0	1.0	3.0	1,4	0,6	0.0	0.7526348829269409
7998.0	30818.0	46.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974246025085449
8654.0	30819.0	36.0	4.0	5.0	4,1,4,4	0,5,2,6	1.0	0.7981547713279724
7873.0	30820.0	36.0	4.0	9.0	4,1,1,1,1,4,2,4	0,3,7,2,2,2,5,8	1.0	0.8881988525390625
8770.0	30821.0	32.0	4.0	3.0	4,4	0,4	1.0	0.9687709212303162
7954.0	30822.0	47.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984749555587769
8742.0	30823.0	36.0	4.0	3.0	4,4	0,6	1.0	0.9902877807617188
8741.0	30824.0	36.0	4.0	3.0	4,4	0,6	1.0	0.9902877807617188
8635.0	30825.0	36.0	1.0	6.0	1,1,1,4,4	0,4,2,2,6	0.0	0.7977921962738037
8784.0	30826.0	26.0	1.0	5.0	1,1,1,4	0,4,2,4	0.0	0.7385181188583374
8777.0	30827.0	32.0	4.0	3.0	4,4	0,4	1.0	0.9687709212303162
7921.0	30828.0	50.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974087476730347
8820.0	30829.0	29.0	1.0	3.0	1,4	0,4	0.0	0.7215163707733154
7872.0	30830.0	52.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984641671180725
8785.0	30831.0	32.0	1.0	3.0	4,4	0,4	0.0	0.9687709212303162
8793.0	30832.0	26.0	4.0	4.0	4,1,4	0,5,4	1.0	0.7393081188201904
8627.0	30833.0	36.0	4.0	5.0	4,1,4,4	0,6,2,6	1.0	0.7981554269790649
8801.0	30834.0	29.0	4.0	3.0	4,4	0,4	1.0	0.9690383672714233
7859.0	30835.0	54.0	1.0	4.0	4,4,4	0,3,10	0.0	0.9984599351882935
8658.0	30836.0	26.0	4.0	5.0	1,4,1,4	0,5,14,4	1.0	0.7394000291824341
8802.0	30837.0	29.0	4.0	3.0	4,4	0,4	1.0	0.9690383672714233
8798.0	30838.0	30.0	4.0	3.0	4,4	0,5	1.0	0.9827782511711121
8818.0	30839.0	29.0	4.0	3.0	1,4	0,4	1.0	0.7215163707733154
7852.0	30840.0	36.0	1.0	10.0	4,1,1,1,4,1,1,4,4	0,3,2,6,2,6,2,2,8	0.0	0.8281432390213013
8745.0	30841.0	36.0	4.0	3.0	4,4	0,6	1.0	0.9902877807617188
7898.0	30842.0	50.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990901350975037
8744.0	30843.0	36.0	1.0	3.0	4,4	0,6	0.0	0.9902877807617188
8747.0	30844.0	36.0	1.0	3.0	4,4	0,6	0.0	0.9902877807617188
8290.0	30845.0	41.0	4.0	4.0	4,4,4	0,3,8	1.0	0.9956589341163635
7928.0	30846.0	49.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974127411842346
7983.0	30847.0	26.0	1.0	7.0	4,1,4,4,1,4	0,5,2,6,17,3	0.0	0.7181109189987183
7939.0	30848.0	48.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984728097915649
8803.0	30849.0	29.0	1.0	3.0	1,4	0,4	0.0	0.7215163707733154
7842.0	30850.0	50.0	4.0	4.0	3,4,4	0,5,12	1.0	0.9997833967208862
7886.0	30851.0	49.0	1.0	4.0	4,4,4	0,4,11	0.0	0.9998999834060669
8653.0	30852.0	26.0	1.0	5.0	1,4,1,4	0,5,14,4	0.0	0.7394000291824341
7938.0	30853.0	47.0	1.0	4.0	4,4,4	0,3,11	0.0	0.9990937113761902
8780.0	30854.0	31.0	3.0	3.0	4,4	0,5	1.0	0.9827358722686768
7863.0	30855.0	53.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990865588188171
8789.0	30856.0	30.0	4.0	3.0	4,4	0,5	1.0	0.9827782511711121
8727.0	30857.0	26.0	4.0	5.0	4,2,1,4	0,8,6,4	1.0	0.7389938235282898
8202.0	30858.0	44.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974326491355896
8805.0	30859.0	26.0	1.0	4.0	1,1,4	0,3,4	0.0	0.7402557134628296
8795.0	30860.0	30.0	1.0	3.0	4,4	0,5	0.0	0.9827782511711121
8232.0	30861.0	44.0	3.0	4.0	4,4,4	0,3,8	1.0	0.995636522769928
7909.0	30862.0	49.0	4.0	4.0	4,4,4	0,3,10	1.0	0.998470664024353
7991.0	30863.0	46.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974246025085449
7862.0	30864.0	53.0	1.0	4.0	1,4,4	0,3,11	0.0	0.8641871809959412
8625.0	30865.0	26.0	1.0	8.0	1,1,4,1,1,4,4	0,6,2,6,3,2,5	0.0	0.7876402139663696
7840.0	30866.0	36.0	1.0	6.0	3,3,4,4,2	0,18,2,6,23	0.0	0.9998999834060669
8236.0	30867.0	36.0	1.0	7.0	1,1,1,1,4,4	0,5,2,2,2,8	0.0	0.8287479877471924
8577.0	30868.0	36.0	1.0	5.0	1,1,4,4	0,5,2,8	0.0	0.8301938772201538
7855.0	30869.0	51.0	4.0	4.0	4,4,4	0,5,11	1.0	0.9998999834060669
8618.0	30870.0	36.0	1.0	5.0	1,1,4,4	0,3,3,8	0.0	0.8457511067390442
7930.0	30871.0	35.0	4.0	6.0	4,4,1,4,4	0,4,13,2,7	1.0	0.8155766725540161
8725.0	30872.0	36.0	4.0	3.0	4,4	0,8	1.0	0.9969528317451477
8219.0	30873.0	44.0	1.0	4.0	4,4,4	0,3,9	0.0	0.9974326491355896
8701.0	30874.0	36.0	1.0	4.0	4,4,4	0,3,8	0.0	0.9956968426704407
8580.0	30875.0	36.0	4.0	5.0	1,1,4,4	0,4,3,8	1.0	0.8457593321800232
8584.0	30876.0	40.0	1.0	4.0	1,4,4	0,3,8	0.0	0.8331825137138367
8227.0	30877.0	36.0	1.0	7.0	4,1,1,1,4,4	0,5,2,2,2,8	0.0	0.8293482065200806
7947.0	30878.0	46.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990949034690857
7883.0	30879.0	50.0	3.0	4.0	4,4,4	0,4,11	1.0	0.9998999834060669
8576.0	30880.0	36.0	4.0	5.0	1,1,4,4	0,5,2,8	1.0	0.8301938772201538
8628.0	30881.0	36.0	1.0	5.0	1,1,4,4	0,4,2,8	0.0	0.8301916122436523
8231.0	30882.0	33.0	4.0	4.0	4,4,2	0,5,17	1.0	0.9998999834060669
8824.0	30883.0	26.0	4.0	3.0	4,4	0,5	1.0	0.9829498529434204
8569.0	30884.0	26.0	1.0	6.0	1,4,1,4,4	0,5,14,2,5	0.0	0.7884703874588013
8567.0	30885.0	40.0	4.0	4.0	4,4,4	0,3,9	1.0	0.997448742389679
7955.0	30886.0	47.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984749555587769
7926.0	30887.0	48.0	1.0	4.0	4,4,4	0,3,10	0.0	0.9984728097915649
8199.0	30888.0	44.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984815120697021
7920.0	30889.0	47.0	4.0	4.0	4,4,4	0,4,11	1.0	0.9998999834060669
8220.0	30890.0	44.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974326491355896
8272.0	30891.0	40.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984902739524841
8258.0	30892.0	42.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974406361579895
7985.0	30893.0	44.0	4.0	4.0	4,4,4	0,4,11	1.0	0.9998999834060669
8217.0	30894.0	44.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974326491355896
7904.0	30895.0	48.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8207.0	30896.0	44.0	4.0	4.0	1,4,4	0,3,9	1.0	0.8445327877998352
7870.0	30897.0	49.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
7861.0	30898.0	33.0	1.0	5.0	4,4,4,2	0,3,7,24	0.0	0.9998999834060669
8813.0	30940.0	9.0	1.0	5.0	1,1,1,1	0,6,1,18	0.0	0.6676425933837891
8685.0	30941.0	9.0	3.0	6.0	4,1,4,4,1	0,3,2,6,28	1.0	0.6696581840515137
8719.0	30942.0	9.0	4.0	5.0	1,1,4,1	0,3,5,28	1.0	0.668444037437439
8670.0	30943.0	9.0	1.0	4.0	4,4,1	0,6,36	0.0	0.6696763634681702
8675.0	30944.0	9.0	4.0	4.0	4,4,1	0,6,36	1.0	0.6696763634681702
8548.0	30945.0	9.0	1.0	7.0	1,1,4,1,4,1	0,5,2,5,5,28	0.0	0.6669678688049316
8845.0	30946.0	9.0	3.0	4.0	1,1,1	0,5,18	1.0	0.6692079305648804
8807.0	30948.0	9.0	1.0	5.0	4,1,4,1	0,6,1,18	0.0	0.6708327531814575
8601.0	30949.0	9.0	1.0	6.0	1,1,4,4,1	0,3,2,5,33	0.0	0.6682434678077698
8679.0	30950.0	9.0	1.0	8.0	1,1,4,1,4,1,1	0,6,2,6,3,7,18	0.0	0.6662343144416809
8521.0	30951.0	9.0	1.0	6.0	1,4,1,4,1	0,5,16,2,23	0.0	0.6689415574073792
8666.0	30952.0	9.0	1.0	8.0	1,1,1,4,1,4,1	0,3,3,2,6,3,25	0.0	0.6658895015716553
8489.0	30953.0	9.0	1.0	6.0	1,1,4,4,1	0,5,2,7,34	0.0	0.6679619550704956
8527.0	30955.0	9.0	4.0	6.0	4,1,4,4,1	0,5,2,6,33	1.0	0.6696984767913818
8400.0	30957.0	9.0	4.0	6.0	4,4,1,4,1	0,5,19,3,25	1.0	0.6704407334327698
8315.0	30958.0	50.0	4.0	4.0	1,4,4	0,4,12	1.0	0.8892659544944763
8667.0	30959.0	9.0	1.0	10.0	1,1,1,1,1,1,4,1,1	0,3,3,2,2,4,3,7,18	0.0	0.6630004048347473
8424.0	30960.0	9.0	1.0	7.0	1,4,1,1,4,1	0,4,14,5,3,25	0.0	0.6672407388687134
8537.0	30962.0	9.0	4.0	7.0	1,4,1,1,4,1	0,5,15,2,2,21	1.0	0.6673858761787415
8806.0	30963.0	9.0	4.0	4.0	4,2,1	0,6,19	1.0	0.6696720123291016
8673.0	30964.0	9.0	4.0	7.0	1,1,4,1,4,1	0,6,2,6,3,25	1.0	0.6672435402870178
8597.0	30965.0	9.0	4.0	7.0	1,1,4,1,4,1	0,3,2,6,5,28	1.0	0.6669676303863525
8812.0	30966.0	9.0	1.0	6.0	1,1,1,1,1	0,3,3,1,18	0.0	0.6662335991859436
8523.0	30967.0	9.0	4.0	5.0	1,4,4,1	0,3,7,36	1.0	0.6695190668106079
8604.0	30969.0	9.0	4.0	7.0	1,1,1,4,4,1	0,4,3,2,6,28	1.0	0.6666157841682434
8532.0	30971.0	41.0	4.0	4.0	4,4,4	0,3,11	1.0	0.999100923538208
8497.0	30972.0	9.0	1.0	8.0	1,1,4,1,4,4,1	0,5,2,6,2,5,27	0.0	0.6667417883872986
8687.0	30973.0	9.0	1.0	5.0	4,4,1,1	0,5,16,18	0.0	0.6709272265434265
8418.0	30974.0	9.0	4.0	11.0	1,1,1,4,1,4,1,4,1,1	0,5,2,1,4,3,8,3,10,15	1.0	0.6639213562011719
8353.0	30976.0	49.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8692.0	30977.0	9.0	4.0	6.0	4,1,4,4,1	0,3,2,6,28	1.0	0.6696581840515137
8553.0	30978.0	9.0	4.0	6.0	1,4,1,4,1	0,3,14,3,25	1.0	0.6687613725662231
8372.0	30979.0	47.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8608.0	30980.0	9.0	4.0	6.0	1,4,1,4,1	0,5,17,2,19	1.0	0.6689077615737915
8846.0	30981.0	9.0	1.0	5.0	1,1,1,1	0,4,1,18	0.0	0.6676425933837891
8299.0	30984.0	9.0	4.0	7.0	4,4,1,4,4,1	0,5,18,2,6,28	1.0	0.6696590185165405
8734.0	30985.0	9.0	4.0	4.0	4,4,1	0,6,28	1.0	0.6696748733520508
8328.0	30986.0	9.0	4.0	7.0	4,4,1,4,4,1	0,5,16,2,6,28	1.0	0.6696590185165405
8811.0	30987.0	9.0	4.0	4.0	4,3,1	0,3,22	1.0	0.6700775027275085
8766.0	30988.0	9.0	4.0	4.0	4,4,1	0,3,25	1.0	0.6700844168663025
8596.0	30992.0	9.0	4.0	12.0	1,1,1,1,1,4,1,4,1,4,2	0,4,2,2,2,2,5,2,6,1,18	1.0	0.9180942177772522
8660.0	30993.0	27.0	1.0	8.0	1,1,1,4,1,4,4	0,3,2,2,8,3,7	0.0	0.835594892501831
8511.0	30995.0	43.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984836578369141
8448.0	30997.0	45.0	1.0	4.0	4,4,4	0,3,11	0.0	0.9990960955619812
8507.0	30998.0	43.0	4.0	4.0	1,4,4	0,3,10	1.0	0.8572245836257935
8324.0	31000.0	50.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8494.0	31001.0	43.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990984797477722
8671.0	31002.0	24.0	4.0	8.0	1,1,1,4,1,4,4	0,6,2,2,7,2,8	1.0	0.8380694389343262
8471.0	31005.0	42.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8352.0	31006.0	48.0	4.0	4.0	4,4,4	0,4,13	1.0	0.9998999834060669
8396.0	31009.0	45.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8452.0	31012.0	43.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8460.0	31013.0	43.0	4.0	4.0	4,4,4	0,3,12	1.0	0.9994614124298096
8454.0	31014.0	45.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990960955619812
8682.0	31015.0	36.0	4.0	4.0	4,4,4	0,3,9	1.0	0.9974650144577026
8520.0	31016.0	42.0	1.0	4.0	4,4,4	0,3,10	0.0	0.9984858632087708
8326.0	31019.0	48.0	4.0	4.0	4,4,4	0,4,14	1.0	0.9998999834060669
8345.0	31020.0	48.0	4.0	4.0	1,4,4	0,4,13	1.0	0.8989102840423584
8432.0	31021.0	27.0	4.0	6.0	4,4,1,4,4	0,5,18,3,7	1.0	0.8366298675537109
8330.0	31022.0	48.0	4.0	4.0	4,4,4	0,4,14	1.0	0.9998999834060669
8524.0	31023.0	41.0	4.0	4.0	1,4,4	0,3,11	1.0	0.8691308498382568
8407.0	31025.0	45.0	1.0	4.0	4,4,4	0,4,12	0.0	0.9998999834060669
8664.0	31027.0	37.0	4.0	4.0	1,4,4	0,3,11	1.0	0.8710234761238098
8749.0	31028.0	24.0	4.0	5.0	4,1,4,4	0,4,2,7	1.0	0.8251243233680725
8436.0	31029.0	43.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8406.0	31030.0	45.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8348.0	31032.0	47.0	4.0	4.0	4,4,4	0,4,14	1.0	0.9998999834060669
8383.0	31033.0	45.0	4.0	4.0	4,4,4	0,4,13	1.0	0.9998999834060669
8751.0	31034.0	9.0	1.0	6.0	4,1,1,4,2	0,4,2,3,19	0.0	0.9442307949066162
8683.0	31035.0	34.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9991094470024109
8393.0	31036.0	45.0	4.0	4.0	4,4,4	0,4,13	1.0	0.9998999834060669
8412.0	31037.0	45.0	1.0	4.0	4,4,4	0,4,12	0.0	0.9998999834060669
8415.0	31038.0	43.0	4.0	4.0	4,4,4	0,4,13	1.0	0.9998999834060669
8453.0	31039.0	42.0	4.0	4.0	4,4,4	0,4,13	1.0	0.9998999834060669
8562.0	31040.0	24.0	4.0	8.0	1,1,4,2,1,4,4	0,4,2,6,7,2,8	1.0	0.8383145332336426
8512.0	31041.0	41.0	1.0	4.0	1,4,4	0,4,11	0.0	0.8826611638069153
8421.0	31042.0	43.0	1.0	4.0	4,4,4	0,4,13	0.0	0.9998999834060669
8825.0	31063.0	27.0	4.0	3.0	1,4	0,5	1.0	0.7424943447113037
8823.0	31064.0	27.0	4.0	3.0	4,4	0,5	1.0	0.982906699180603
8829.0	31065.0	27.0	4.0	3.0	4,4	0,5	1.0	0.982906699180603
8192.0	31066.0	45.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984793066978455
8728.0	31067.0	37.0	4.0	3.0	4,4	0,8	1.0	0.9969477653503418
7980.0	31068.0	47.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984749555587769
8288.0	31069.0	37.0	4.0	5.0	4,1,4,4	0,5,3,8	1.0	0.8445913791656494
8731.0	31070.0	37.0	4.0	3.0	4,4	0,8	1.0	0.9969477653503418
7896.0	31072.0	49.0	4.0	4.0	1,4,4	0,4,12	1.0	0.8895912170410156
7927.0	31073.0	34.0	4.0	6.0	4,3,1,4,4	0,5,14,2,7	1.0	0.8162830471992493
7868.0	31074.0	34.0	1.0	6.0	4,4,1,4,4	0,5,18,2,7	0.0	0.8162838816642761
8743.0	31075.0	9.0	4.0	5.0	1,1,4,1	0,6,3,25	1.0	0.668756902217865
8710.0	31076.0	27.0	1.0	4.0	4,4,2	0,5,15	0.0	0.9998999834060669
8287.0	31077.0	27.0	1.0	8.0	1,1,1,4,1,4,4	0,3,2,3,8,3,7	0.0	0.835497260093689
7866.0	31078.0	50.0	4.0	4.0	4,4,4	0,4,12	1.0	0.9998999834060669
8211.0	31080.0	27.0	4.0	7.0	1,4,1,1,4,4	0,4,12,4,3,7	1.0	0.8364209532737732
8008.0	31081.0	45.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984793066978455
7880.0	31082.0	49.0	4.0	4.0	4,4,4	0,4,13	1.0	0.9998999834060669
8827.0	31083.0	9.0	4.0	4.0	1,1,1	0,5,18	1.0	0.6692079305648804
8003.0	31084.0	9.0	1.0	6.0	4,1,4,4,1	0,5,2,7,36	0.0	0.6695705056190491
8797.0	31085.0	9.0	1.0	5.0	1,1,1,1	0,5,4,18	0.0	0.6676411628723145
8260.0	31086.0	9.0	1.0	7.0	1,1,4,1,4,1	0,5,2,6,5,28	0.0	0.6669676303863525
7839.0	31088.0	9.0	4.0	5.0	3,3,2,1	0,18,21,38	1.0	0.669590413570404
8005.0	31089.0	9.0	4.0	5.0	4,4,4,1	0,3,8,39	1.0	0.6696286797523499
8779.0	31090.0	9.0	1.0	6.0	1,1,1,1,1	0,4,2,4,18	0.0	0.6662324070930481
8722.0	31091.0	9.0	4.0	6.0	1,1,1,4,1	0,4,4,3,25	1.0	0.6672411561012268
8238.0	31092.0	43.0	4.0	4.0	4,4,4	0,3,10	1.0	0.9984836578369141
8787.0	31094.0	9.0	1.0	4.0	1,4,1	0,3,24	0.0	0.6705633997917175
8589.0	31096.0	9.0	1.0	11.0	1,1,1,1,4,1,1,4,1,1	0,4,3,2,2,5,2,1,6,18	0.0	0.6629998087882996
8800.0	31097.0	9.0	1.0	5.0	1,1,1,1	0,3,4,18	0.0	0.6676411628723145
7994.0	31098.0	45.0	4.0	4.0	4,4,4	0,3,11	1.0	0.9990960955619812
8711.0	31099.0	9.0	1.0	9.0	1,1,1,1,1,1,1,1	0,5,5,3,2,2,3,18	0.0	0.6629996299743652
8228.0	31100.0	9.0	4.0	6.0	1,1,4,4,1	0,5,2,6,34	1.0	0.668095588684082
8729.0	31101.0	9.0	4.0	4.0	1,4,1	0,4,32	1.0	0.6704379320144653
8783.0	31102.0	9.0	1.0	4.0	4,4,1	0,3,25	0.0	0.6700844168663025
8586.0	31104.0	9.0	1.0	11.0	1,1,1,2,1,1,1,1,4,1	0,3,2,2,3,5,3,2,2,21	0.0	0.6628732085227966
8709.0	31105.0	9.0	4.0	5.0	1,4,1,1	0,5,15,18	1.0	0.669212818145752
8826.0	31106.0	9.0	4.0	4.0	1,1,1	0,5,18	1.0	0.6692079305648804
8794.0	31107.0	9.0	4.0	5.0	1,1,4,1	0,4,2,21	1.0	0.6689217686653137
7937.0	31109.0	27.0	4.0	6.0	4,4,1,4,4	0,5,20,3,7	1.0	0.8366301655769348
8767.0	31110.0	9.0	1.0	4.0	1,4,1	0,3,25	0.0	0.670570969581604
8772.0	31112.0	9.0	4.0	5.0	1,1,4,1	0,3,2,23	1.0	0.6689369678497314
8776.0	31113.0	9.0	4.0	6.0	1,1,1,4,1	0,3,2,2,21	1.0	0.6673859357833862
8822.0	31115.0	27.0	4.0	3.0	1,4	0,7	1.0	0.7776429057121277
8815.0	31116.0	9.0	4.0	4.0	1,4,1	0,3,22	1.0	0.6705456972122192
8249.0	31117.0	41.0	4.0	4.0	4,4,4	0,3,11	1.0	0.999100923538208
8633.0	31118.0	9.0	4.0	4.0	4,4,1	0,6,36	1.0	0.6696763634681702
8821.0	31121.0	9.0	1.0	5.0	1,1,1,1	0,3,4,18	0.0	0.6676411628723145
8696.0	31122.0	9.0	4.0	5.0	4,4,1,1	0,5,16,18	1.0	0.6709272265434265
8775.0	31123.0	9.0	4.0	4.0	4,4,1	0,3,25	1.0	0.6700844168663025
8642.0	31124.0	9.0	1.0	7.0	1,1,4,1,4,1	0,5,2,6,3,25	0.0	0.6672435402870178
8804.0	31125.0	27.0	1.0	3.0	4,4	0,7	0.0	0.9946659803390503
8591.0	31126.0	9.0	3.0	6.0	1,4,1,4,1	0,3,12,3,25	1.0	0.6687616109848022
8774.0	31128.0	9.0	1.0	6.0	1,1,1,1,1	0,5,2,3,18	0.0	0.666232705116272
8778.0	31129.0	9.0	4.0	6.0	1,1,1,1,1	0,4,2,4,18	1.0	0.6662324070930481
8732.0	31130.0	9.0	1.0	8.0	1,1,1,1,1,1,1	0,8,3,2,2,3,18	0.0	0.6639206409454346
8782.0	31131.0	9.0	1.0	7.0	1,1,1,1,1,1	0,3,2,2,3,18	0.0	0.6649937033653259
7961.0	31134.0	9.0	1.0	6.0	2,4,1,4,1	0,5,19,3,25	0.0	0.6704335808753967
8230.0	31136.0	9.0	4.0	5.0	4,4,2,1	0,4,15,28	1.0	0.669590413570404
8214.0	31137.0	9.0	3.0	6.0	4,4,1,4,1	0,4,16,3,25	1.0	0.6704400181770325
8209.0	31138.0	9.0	4.0	6.0	1,4,1,4,1	0,4,16,3,25	1.0	0.6687622666358948
8830.0	31140.0	9.0	4.0	4.0	4,1,1	0,5,18	1.0	0.6709258556365967
8614.0	31141.0	9.0	4.0	6.0	1,1,4,4,1	0,3,2,5,33	1.0	0.6682434678077698
7953.0	31142.0	9.0	1.0	6.0	4,4,1,4,1	0,5,19,3,25	0.0	0.6704407334327698
8724.0	31146.0	9.0	1.0	9.0	1,1,1,1,1,1,1,1	0,4,4,3,1,2,4,18	0.0	0.6629995703697205
7981.0	31147.0	9.0	4.0	10.0	1,1,1,4,1,1,4,4,1	0,5,2,2,6,2,2,5,27	1.0	0.6643367409706116
8009.0	31148.0	9.0	4.0	6.0	4,4,1,4,1	0,4,17,3,25	1.0	0.6704399585723877
8828.0	31149.0	9.0	1.0	4.0	1,1,1	0,5,18	0.0	0.6692079305648804
8247.0	31150.0	9.0	4.0	7.0	4,1,4,1,4,1	0,5,2,6,5,28	1.0	0.6684496998786926
8791.0	31152.0	9.0	4.0	5.0	4,1,4,1	0,4,2,21	1.0	0.6706169247627258
7918.0	31153.0	9.0	4.0	5.0	4,4,4,1	0,3,8,43	1.0	0.669628918170929
8634.0	31154.0	9.0	4.0	4.0	4,4,1	0,6,36	1.0	0.6696763634681702
8233.0	31156.0	9.0	3.0	7.0	1,3,1,1,4,1	0,4,10,5,3,25	1.0	0.6672407388687134
8007.0	31158.0	9.0	4.0	6.0	4,4,1,4,1	0,5,19,2,23	1.0	0.6706344485282898
8788.0	31160.0	9.0	4.0	4.0	4,4,1	0,3,24	1.0	0.6700825691223145
